Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Existential psychology ,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Transpersonal psychology,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Psychoanalysis,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Behaviorism,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Humanism,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Cognitivism,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,Gestalt,,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,"Sigmund Freud, the father of psychoanalysis",,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,"B.F. Skinner, a pioneer in behaviorism",,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,"Carl Rogers, who developed client-centered therapy",,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,"William James, the father of American psychology",,
Non-fiction,Mental & emotional health ,Psychology & Psychotherapy,"Ivan Pavlov, famous for classical conditioning",,
